           shot,       time [s],      exp.alpha,        exp.<j>, crit.alpha raw,crit.alpha diam,    crit<j> raw,   crit<j> diam,  stability raw, stability diam,    crit. n raw,   crit. n diam,         Bt [T],        Ip [MA],         beta_N,     p_tot [MW],     p_rad [MW],            H98, gas [1e22 1/s],  triangularity,    Teped [keV],neped [10^19 1m^3],            nu*,     userid/dda,
          82810,      54.873000,       4.123000,       0.963750,       3.874591,       4.031017,       0.908212,       0.943677,       0.939750,       0.977690,             30,             20,       2.645565,       2.490164,       1.642649,      17.013578,       5.923428,       0.866664,       2.689290,       0.389496,       9.142200,       0.705300,       1.070900,  pbilkova/T001
          82811,      55.474000,       2.918000,       0.691789,       3.974844,       4.136118,       0.964906,       1.007889,       1.362181,       1.417450,             20,             15,       2.647382,       2.480320,       1.481994,      17.005142,       6.583732,       0.798969,       3.652528,       0.382399,       8.199800,       0.675600,       1.039800,  pbilkova/T001
          82812,      54.573000,       5.358000,       1.165519,       3.469957,       3.987691,       0.715008,       0.830099,       0.647622,       0.744250,             50,             30,       2.641779,       2.494698,       1.658823,      19.075978,       6.031364,       0.820038,       2.739137,       0.390300,       9.650900,       0.687200,       1.189600,  pbilkova/T001
          82813,      55.324000,       3.931000,       0.979202,       4.078200,       4.119513,       1.023080,       1.034758,       1.037446,       1.047956,             20,             15,       2.646548,       2.486691,       1.691509,      16.750618,       5.541390,       0.888866,       1.269629,       0.389315,       8.531300,       0.827200,       0.736400,  pbilkova/T001
          82814,      54.623000,       4.435000,       1.050123,       3.927424,       4.167551,       0.921404,       0.983166,       0.885552,       0.939696,             30,             20,       2.641690,       2.490729,       1.533366,      17.005924,       5.386154,       0.844376,       1.337460,       0.387234,       8.914500,       0.700100,       1.037900,  pbilkova/T001
          82815,      54.623000,       3.675000,       0.867281,       4.274172,       4.386517,       1.037283,       1.069066,       1.163040,       1.193610,             20,             15,       2.640916,       2.490747,       1.308692,      17.020604,       5.238379,       0.758096,       1.317569,       0.376829,       8.241400,       0.664800,       1.065900,  pbilkova/T001
          82816,      55.124000,       3.658000,       0.822099,       3.835418,       4.093431,       0.884969,       0.955208,       1.048501,       1.119035,             30,             20,       2.645537,       2.487910,       1.352277,      18.084432,       5.631826,       0.745113,       1.228749,       0.377509,       8.310900,       0.650900,       1.126200,  pbilkova/T001
          82817,      54.873000,       4.577999,       1.100601,       4.098542,       4.300164,       0.949898,       1.005681,       0.895269,       0.939311,             30,             15,       2.643306,       2.495251,       1.826443,      18.431753,       6.565568,       0.908684,       3.019590,       0.394081,       8.465000,       0.787600,       0.808000,  pbilkova/T001
          82819,      55.024000,       2.922000,       0.710359,       4.303937,       4.124548,       1.096534,       1.045676,       1.472942,       1.411550,             15,             15,       2.644693,       2.492178,       1.601735,      16.531465,       5.969240,       0.875562,       2.755981,       0.387931,       7.211700,       0.817900,       0.636500,  pbilkova/T001
          82820,      54.973000,       4.418000,       1.021055,       3.908475,       4.081903,       0.891770,       0.938098,       0.884671,       0.923925,             30,             20,       2.644349,       2.497334,       1.782254,      16.196567,       6.022148,       0.935564,       0.756745,       0.393472,       9.113700,       0.760600,       0.926100,  pbilkova/T001
          82821,      54.673000,       2.810000,       0.693580,       4.347921,       4.528161,       1.122160,       1.173320,       1.547303,       1.611445,             20,             20,       2.640246,       2.486993,       1.237888,      17.420046,       4.065801,       0.728263,       2.917617,       0.375057,       7.084100,       0.569100,       1.246600,  pbilkova/T001
          82824,      60.626000,       2.407000,       0.583435,       4.147101,       4.588490,       1.045453,       1.162739,       1.722934,       1.906311,             20,             15,       1.520346,       1.484184,       2.132812,       9.854590,       2.152162,       1.027542,       0.602124,       0.434461,       4.540700,       0.413300,       1.481200,  pbilkova/T001
          82825,      59.976000,       2.650000,       0.611568,       3.911258,       4.448574,       0.940940,       1.084398,       1.475946,       1.678707,             30,             15,       1.518123,       1.480905,       2.060708,       9.821157,       2.331620,       0.984033,       0.626331,       0.429661,       4.816500,       0.402700,       1.649800,  pbilkova/T001
          82826,      59.976000,       2.520000,       0.540912,       3.364497,       4.092238,       0.732569,       0.915865,       1.335118,       1.623904,             50,              3,       1.999354,       1.976938,       1.474162,      10.184217,       3.388931,       0.876353,       0.625837,       0.412763,       6.344200,       0.277900,       4.200500,  pbilkova/T001
          82827,      60.326000,       1.928000,       0.456327,       3.204161,       3.753241,       0.775557,       0.921300,       1.661909,       1.946702,             50,             20,       1.999037,       1.971439,       1.115740,      10.311234,       2.468454,       0.713134,       2.029290,       0.400674,       6.546600,       0.278100,       4.298300,  pbilkova/T001
          82828,      59.926000,       1.535000,       0.395510,       3.161743,       3.421088,       0.798488,       0.867828,       2.059768,       2.228722,             50,             20,       1.998661,       1.967246,       1.067779,      10.303831,       2.515774,       0.691076,       2.044840,       0.398314,       6.411200,       0.254600,       4.990600,  pbilkova/T001
          82829,      60.977000,       2.421000,       0.580908,       3.877168,       4.008202,       0.985340,       1.023423,       1.601474,       1.655597,             20,             20,       2.570079,       2.468882,       0.978114,      10.440266,       2.919659,       0.724628,       2.029762,       0.399971,       8.625400,       0.422200,       2.559100,  pbilkova/T001
          82830,      59.326000,       3.653000,       0.765221,       3.773322,       4.903545,       0.797175,       1.071706,       1.032938,       1.342334,             50,             20,       1.515466,       1.485009,       2.076207,       9.774292,       2.048290,       0.988347,       0.803617,       0.430978,       4.496300,       0.392000,       1.615200,  pbilkova/T001
          82830,      60.826000,       1.653000,       0.486891,       4.288459,       4.347315,       1.195950,       1.212204,       2.594349,       2.629955,             15,             10,       1.516760,       1.482519,       1.940950,       9.871445,       2.350357,       0.923800,       0.786533,       0.427074,       4.966900,       0.404200,       1.685000,  pbilkova/T002
          82831,      60.626000,       2.144000,       0.489265,       3.450266,       3.836672,       0.831597,       0.936694,       1.609266,       1.789492,             50,             20,       1.998207,       1.965070,       1.320485,      10.357362,       2.758227,       0.783022,       0.787862,       0.405020,       6.413700,       0.376700,       2.370800,  pbilkova/T001
